attempts,is_vpn,frequency,country_rank,is_malicious
26,0,27.50390930663982,4,0
98,0,37.24081778719225,8,1
46,0,20.48307870463692,1,0
98,0,49.98477208542263,8,1
29,0,14.967668085751574,5,0
4,0,48.91459275844359,2,0
81,0,10.231180295132384,1,0
99,0,5.63549398888806,6,1
13,0,37.56644819220896,9,0
39,0,35.14525186689478,9,1
15,0,40.57735042739897,9,0
29,0,17.245162044491916,4,0
29,0,46.54730192726389,6,1
75,1,6.062123275816634,10,1
32,0,1.6108273564231952,6,0
2,0,15.098137867087377,5,0
47,1,39.886490723672495,2,1
78,0,33.68181713295505,7,1
84,0,21.866817334708895,1,1
22,1,12.887055348297338,6,1
75,1,3.0577120597220624,5,1
27,0,16.94152836452888,5,0
67,0,23.054986410962005,8,1
81,1,34.38248951975314,9,1
56,0,32.33400055182691,7,1
92,1,47.372510656300705,10,1
93,0,5.109756360737766,8,1
21,0,16.883372131668906,2,0
47,1,24.130746288651228,2,1
80,1,33.56772011331407,8,1
59,0,24.823039402926177,6,1
84,0,45.64663577414226,8,1
6,0,30.472750045430697,9,0
19,0,2.0793039435916403,9,0
57,0,5.7714328564001,6,0
69,1,37.69942851787987,8,1
3,1,35.81780604768009,2,0
1,0,7.759500391102685,8,0
58,0,3.0395421871767363,3,0
38,0,28.97802098644944,1,0
15,0,31.823367718133998,7,0
34,0,6.851451911890462,1,0
61,0,23.733604119936683,1,0
35,0,15.360993303008804,1,0
64,0,46.5721517172807,4,1
25,0,11.038070189131288,4,0
24,0,36.689710222574654,10,1
12,0,25.954882275882444,6,0
18,0,0.674898500099565,10,0
15,0,25.898229302309623,3,0
80,0,5.0636602809831235,10,1
27,0,32.987203571683054,6,0
72,1,28.319624166040455,7,1
60,0,0.6203186439403807,1,0
46,0,10.314172196190766,6,0
89,0,38.833630138313936,10,1
17,0,13.861053453670856,1,0
93,0,25.014241718036352,7,1
53,1,15.668730859018268,10,1
8,0,46.08419013423725,5,0
79,1,26.875193187393364,10,1
27,0,34.83905839131544,4,0
46,0,4.265457624385688,1,0
50,0,2.1127657778843316,9,0
71,0,13.035486933849832,7,1
3,0,15.525801183457338,2,0
93,0,34.4152590048771,4,1
64,1,28.49961208535082,4,1
44,0,18.791522386055764,8,0
53,0,32.74046246048274,2,0
24,1,8.261930792080728,5,0
60,1,3.2681357712538244,10,1
3,0,42.73980410667821,8,0
20,1,28.240911800616992,6,1
46,1,32.48985415450732,4,1
15,0,15.431388312403747,5,0
25,0,18.660552391111217,2,0
94,0,4.210135612933488,5,1
78,0,42.863710571308495,3,1
71,0,29.66272855893885,3,1
17,1,4.2730203926790375,7,0
84,0,40.24602702627753,3,1
9,0,22.261356938897027,4,0
38,1,38.27855737348366,7,1
48,1,0.7297311182484854,3,1
60,0,1.53411087890892,10,0
63,0,8.622069643229018,10,1
86,0,10.624736151419922,2,0
2,0,38.22138096247588,10,0
88,0,35.364038784428246,7,1
72,0,30.842797144578427,5,1
11,1,44.25445893451861,1,1
64,0,12.432724304452677,10,1
77,0,45.22980470483197,8,1
81,0,45.4826063563326,3,1
72,0,21.76956203332451,7,1
21,0,4.8098714009664265,6,0
18,1,36.355339418657294,10,1
94,0,16.91274076508925,6,1
64,0,39.766982920092865,8,1
82,0,8.268145166799776,4,0
95,0,27.02180416736083,4,1
38,0,25.452879142878725,3,0
32,0,5.105693079423713,1,0
11,0,18.23030800106566,10,0
45,0,4.329290140991729,3,0
89,0,23.290541444661148,1,1
33,0,42.160937474828266,6,1
41,0,13.58321768887617,8,0
8,0,38.26661316065313,3,0
11,0,9.25302803906157,4,0
86,0,33.71937288178351,5,1
51,0,45.785316256529434,7,1
88,0,16.264011270131913,6,1
41,0,45.03054074062205,2,0
17,1,25.320504233667084,7,1
76,0,15.90857614496631,8,1
46,0,44.83576093206542,1,0
32,0,1.6986596118094361,6,0
79,1,1.4981406785132416,9,1
80,0,30.031497249896013,7,1
54,0,39.85786079477869,5,1
86,1,37.602160741161505,10,1
92,1,4.065528217245115,10,1
20,0,47.51753455732453,9,1
33,0,35.182870528112026,2,0
74,1,47.46069148101417,7,1
40,0,16.521978172807696,9,0
32,0,34.72756248634259,2,0
97,0,43.01094346200092,10,1
2,0,19.085164735399236,6,0
97,0,48.24650994655165,9,1
33,0,13.323140281904994,3,0
77,1,15.84911993845891,8,1
30,0,46.02439597368923,5,1
33,0,48.48602135048489,7,1
77,0,14.33126784042697,3,0
26,1,6.905862978178636,8,1
22,0,37.97686494455882,2,0
66,0,46.490296788392364,8,1
38,0,30.075610820723544,2,0
90,0,31.762495824871714,7,1
46,1,38.17087237519778,2,1
15,0,7.738932460186271,7,0
98,0,48.67609793508749,1,1
44,0,18.28003629795688,6,0
49,0,31.449197254518904,10,1
75,0,23.483939422949643,7,1
61,0,23.462230890265765,4,0
67,0,35.1669441687741,1,1
6,0,49.73364871372549,6,0
9,0,32.98708653974798,4,0
6,0,39.723550665479486,3,0
73,0,1.4780412573872792,4,0
95,0,40.54032571633443,6,1
32,0,15.068796500238028,5,0
41,0,6.4224220672297765,2,0
76,1,5.755370863840521,2,1
8,0,34.02575322706437,3,0
72,0,49.88108011842344,6,1
50,1,33.3431354088077,1,1
92,1,13.191172688332106,7,1
62,1,10.24496795304669,8,1
84,0,26.34525925347523,7,1
62,0,3.3454610376000944,3,0
7,0,20.02660856306664,6,0
75,0,33.345121709888794,4,1
84,0,48.38634756284336,5,1
80,1,21.3401070459987,3,1
4,0,10.0911746263246,5,0
6,0,40.88638392830194,6,0
58,1,37.235556290544764,8,1
22,0,42.999224021416715,6,0
26,0,10.814464504390315,9,0
3,0,20.30112657290677,10,0
41,0,49.07956644237957,10,1
60,0,7.986311756841038,10,1
14,1,33.605395875856345,10,1
75,1,11.935504631208474,4,1
82,1,25.05793441349896,2,1
12,0,40.04543132520483,9,0
87,1,24.48044402253537,3,1
12,0,40.293536496264316,7,0
13,0,21.37411178147326,4,0
25,0,49.96771120051464,1,0
45,0,21.847828887588484,8,0
19,0,7.5540359840275375,4,0
55,0,20.15328883089752,6,0
45,0,37.15539991364729,7,1
8,0,42.412094112155565,8,0
93,0,23.05915462889549,10,1
53,0,29.76439436881614,2,0
55,0,42.260014384531885,9,1
32,0,40.69595438191616,10,1
51,0,32.92042287752053,3,0
44,0,40.76985250211766,1,0
82,0,28.837946842594988,2,1
70,0,0.33194362937150385,8,0
18,1,2.1592125416709376,10,1
83,0,48.992439121985335,6,1
22,0,7.335102895934989,1,0
37,0,20.28536880029079,9,0
96,0,46.6971826229974,7,1
56,0,9.832470288179167,10,1
59,0,42.20518808887839,3,1
3,0,40.931551651163566,7,0
28,1,49.31784976211185,6,1
74,0,14.155923499043599,3,0
35,0,15.834735233469281,8,0
61,1,45.153612252783546,1,1
93,0,11.78054505419375,5,1
54,1,27.44025775365674,8,1
63,0,35.3965134636337,3,1
79,0,13.667023838617995,10,1
97,1,46.92680597769347,6,1
7,1,33.31830764888863,10,1
76,1,2.4522514826642694,2,1
49,0,6.873302809919604,9,0
94,1,9.620000347569023,2,1
85,1,12.32337246327314,5,1
31,0,36.56080076446888,3,0
58,0,4.537868713297858,10,1
61,0,17.594674146579113,9,1
24,1,45.578027834067285,9,1
20,0,27.877717548216502,7,0
37,0,13.348278535542931,10,0
4,0,47.85710919436746,5,0
92,0,12.291363009237251,9,1
20,0,45.264471101255374,7,0
60,0,36.315906713366324,2,1
24,1,37.05199974424343,10,1
50,0,38.270471988240644,1,0
49,0,25.37780867165474,10,1
51,0,40.747478427533174,10,1
96,0,41.82603557784927,4,1
36,0,18.08828741163824,10,0
98,0,20.077191458997127,8,1
66,0,44.44896025509739,6,1
79,1,26.28399009543326,2,1
34,0,43.36048044749926,5,1
36,0,31.375796141714588,9,1
6,0,29.719031061777216,6,0
39,0,1.6459495685653078,6,0
42,1,13.966930452253413,7,1
58,0,25.152676580425677,5,1
12,0,29.407126889521574,3,0
3,0,31.558682997136636,3,0
18,0,35.839518968079695,5,0
40,0,32.84604827145223,4,0
21,0,42.443977699050436,5,0
15,0,14.843970110086918,9,0
97,0,32.11434228472803,5,1
99,0,2.6528597583939377,4,1
26,1,24.061484858369194,4,1
8,0,13.474845000999435,1,0
94,0,19.106268699905335,10,1
87,0,17.79767131307146,4,1
42,0,3.1154907899166226,4,0
44,0,23.38562545749364,9,1
14,0,49.73200147077851,4,0
78,0,15.016909236140531,7,1
2,0,36.83368398624571,1,0
37,0,27.43463791252974,7,0
69,0,16.328742496520537,2,0
38,1,4.571392313581816,8,1
41,0,10.871309248184097,1,0
62,0,39.11449162056317,10,1
60,0,14.023106853190404,3,0
14,0,7.300693872351473,8,0
89,0,16.631787188987587,10,1
84,0,29.24374331616174,8,1
2,1,35.202811898070955,5,1
70,1,19.429505364782045,5,1
17,0,24.957543138209616,8,0
89,0,22.800342932469732,10,1
28,0,0.5492671611790015,5,0
66,0,19.84046369530683,9,1
35,0,29.407258527586894,1,0
5,0,28.540241349146477,5,0
65,0,37.513401160878914,3,1
40,0,33.551757930723404,3,0
76,0,13.91265917609607,2,0
56,1,12.856619210792234,3,1
36,0,23.260675723365363,7,0
45,1,36.67518641931058,8,1
23,0,4.7819825981406225,8,0
47,0,47.4214964935045,8,1
31,0,27.20334087295094,1,0
11,0,15.389778907181684,7,0
10,1,34.70022242098315,2,1
67,0,2.3318182305307795,10,1
14,1,24.27140609757484,4,1
80,0,24.34988540844407,5,1
74,1,8.18256671697658,1,1
93,0,41.88565201549997,4,1
10,0,39.86092472214468,4,0
76,0,7.721346483240079,9,1
94,0,18.25498194881254,9,1
1,0,5.111434875881307,10,0
5,0,42.44557696627592,1,0
20,1,16.233673177057177,8,1
8,0,22.021883762096873,4,0
43,1,16.261210306026268,4,1
76,1,15.570298221601053,5,1
1,0,37.390382462054596,2,0
57,1,37.403555085573174,1,1
64,0,25.937629706980417,5,1
84,1,32.91508577138308,7,1
28,0,25.631993548162036,10,0
37,0,1.5266015759917801,9,0
47,0,3.393721013183631,2,0
76,0,19.248654418690283,8,1
37,0,37.512343295556875,7,1
49,0,45.66998878390381,2,1
44,0,1.5824444368029555,5,0
56,1,18.46469962907167,7,1
28,0,11.266743562208903,3,0
79,0,40.77874353015655,2,1
6,0,42.31381041826659,6,0
61,0,10.399802497825572,10,1
20,1,35.57027994640012,6,1
78,0,36.614626261341286,4,1
2,0,8.935179069450259,1,0
73,0,21.741426258710963,5,1
37,0,31.054856491645598,1,0
20,1,1.400723685936684,8,0
26,0,20.28913246898955,2,0
29,1,7.832415824086271,9,1
1,0,27.140635405932276,9,0
35,1,42.16158741470164,3,1
70,0,26.28522153743926,6,1
59,1,1.89558145081333,9,1
69,1,1.5798965552798794,7,1
33,1,30.314606980617054,4,1
51,0,16.466279770428066,3,0
78,0,28.67605852324744,2,1
12,0,8.26549173490778,10,0
20,0,38.86543140652198,10,1
53,0,43.049913316105034,1,0
88,0,44.47235754403619,10,1
43,0,15.273321982684429,1,0
98,0,33.07069484447411,4,1
89,0,14.024215117799983,4,1
50,0,38.16156535849777,9,1
29,0,6.114197611093545,10,0
57,0,38.16196407494595,1,0
39,0,22.042459019410387,4,0
95,0,42.79191957273285,3,1
56,1,36.97264991330871,9,1
43,1,18.8883300707546,5,1
50,1,45.186605349486584,9,1
23,1,14.238523249837986,10,1
44,0,48.352732708652574,6,1
38,0,38.38344885938865,9,1
84,0,49.53467507843234,1,1
23,0,2.7898403582840294,4,0
45,0,13.774398689268827,4,0
52,0,37.08908640007222,10,1
80,0,46.12026009239373,10,1
50,0,1.5356637742607024,6,0
8,0,0.10046386918167875,10,0
85,0,12.886507199886761,1,0
1,0,42.653655963914915,10,0
8,0,38.380939796946926,5,0
29,0,17.079845362225967,3,0
96,0,0.20036209083724382,1,0
5,1,27.779816473590987,6,1
86,0,11.973978025402447,3,1
47,0,37.3058855321422,4,1
34,0,22.37284825269304,9,0
65,0,33.96223596007859,2,1
55,0,42.63021061142568,1,1
90,0,26.834413995973314,10,1
43,0,16.86418148234179,6,0
74,1,38.500222946160925,1,1
30,1,13.332843264581774,1,0
82,0,44.58678892371106,7,1
17,0,3.6642395719734955,2,0
26,0,41.78988519131638,4,0
8,0,4.668630790820458,4,0
47,0,2.9012353224498053,2,0
76,1,18.22652117367323,6,1
91,0,47.83181278829392,10,1
72,1,49.17595410416095,2,1
89,0,10.183317998211349,8,1
46,0,7.5170140275371,4,0
68,0,17.7123712445834,1,0
33,1,16.92063335996558,7,1
1,1,38.00368484862493,6,1
19,0,22.255551135261637,6,0
31,0,39.01619092815221,3,0
80,0,37.46078354154979,10,1
14,1,28.957690463283573,7,1
53,1,41.69225377710859,6,1
48,0,9.862822552980084,10,0
69,0,8.174343733459613,10,1
90,0,37.55744789928314,9,1
62,0,12.315373401549245,3,0
92,0,0.23943975263719455,3,0
66,0,45.60681241536245,4,1
64,1,31.18455919584984,3,1
70,0,22.30239113059624,4,1
63,1,36.31425184945099,6,1
73,0,16.733253482452763,1,0
33,0,47.687936249061345,2,0
41,0,3.524152418475804,10,0
89,0,32.08331471405181,6,1
48,0,38.886745194777546,6,1
13,0,23.50938280388612,1,0
73,0,37.77292091779519,6,1
77,0,46.35282885414061,9,1
31,0,37.225295643896295,8,1
75,0,15.537406670101925,10,1
68,0,28.136134098488206,5,1
98,0,45.5890155411952,4,1
4,0,22.509976501576386,6,0
19,0,34.116754896294175,5,0
70,1,23.32918478393074,6,1
98,0,6.155073431324071,10,1
82,0,3.0240220302261327,3,0
13,0,47.61847058547149,7,0
23,0,30.665834493712673,8,0
83,1,5.28036416481233,5,1
75,0,42.88618406764492,5,1
1,0,26.182387511889583,4,0
88,0,38.619412400769676,10,1
54,0,6.425134161708211,5,0
71,0,45.35483054829635,10,1
89,0,29.567718440133078,8,1
85,0,36.93920796937715,5,1
15,1,1.6658464320409638,9,0
65,0,15.833714519930256,1,0
76,0,13.445526178331043,7,1
71,0,47.484790264864756,5,1
15,0,9.34839458712877,4,0
21,0,35.38188116303322,3,0
19,0,2.233401533689722,10,0
60,0,9.964435876142504,7,0
93,1,16.996007977292205,2,1
89,1,39.745841808949606,5,1
33,0,39.51983134508384,2,0
49,0,47.634832900983774,7,1
96,0,45.84669838307755,6,1
35,0,4.167578292746315,10,0
44,0,41.510399335020324,7,1
90,0,22.613561619046838,9,1
11,0,43.307715927413696,2,0
99,0,4.555383951403415,9,1
72,0,41.15617816521605,7,1
78,1,8.066161698138638,2,1
74,0,16.758697340460177,10,1
66,0,1.5395351744720813,2,0
46,0,6.274031600538213,4,0
9,0,22.341721682077896,2,0
3,0,40.93508294816007,1,0
85,0,38.70612159111598,6,1
26,0,11.841358312638029,10,0
72,0,7.66935340855712,5,0
48,0,19.524246802790326,3,0
66,1,44.17509052592295,1,1
70,0,4.662111200733857,9,1
28,0,27.191409116183078,8,0
93,0,4.5314932222117905,6,1
26,0,23.563584846095523,6,0
25,0,6.426896456833015,4,0
12,0,4.1088130564683025,2,0
5,0,9.623381719872878,4,0
98,0,12.837275366501432,2,1
48,0,13.885642418658096,7,0
37,0,32.298870567641906,9,1
79,0,2.843595593581775,2,0
44,0,4.13237208927767,9,0
15,0,9.516437457815428,9,0
43,0,43.615947152152955,8,1
48,0,31.467385810555317,1,0
87,0,36.545445993478985,5,1
70,0,18.581071562327192,10,1
46,0,10.739695418593042,4,0
43,0,1.994271912049349,7,0
21,0,24.477927436597422,8,0
23,0,28.756620114942915,10,0
80,0,44.860439439447816,8,1
47,0,44.1164396395748,2,0
15,0,21.291789407765524,3,0
25,0,21.23653865727276,10,0
36,0,8.1400325461201,10,0
75,0,12.946704493345283,7,1
51,0,46.29061245841248,4,1
15,0,7.137696945666586,6,0
68,0,48.438107382508214,8,1
21,0,25.286453655738303,8,0
13,1,22.88467806086487,7,1
86,0,8.814455196249089,2,0
19,0,33.11090839907579,2,0
34,0,23.04629136627617,3,0
78,0,18.59608708886974,4,1
68,0,13.299359307406068,1,0
52,1,3.4176914704421115,5,1
27,0,26.014473015899682,7,0
29,0,15.714125819625973,10,0
28,0,35.42247362983833,5,0
35,0,36.203765601782706,7,1
8,0,16.672139875736043,5,0
16,0,33.48912210998137,10,0
36,0,13.007894489946764,8,0
30,0,36.38596893948343,7,0
18,0,0.9022495627065774,1,0
2,0,7.665277472567107,1,0
49,0,12.325932229181065,5,0
77,0,38.669480800626665,2,1
4,0,3.4121750289119857,9,0
90,0,9.484051471404994,2,0
89,0,17.995342864709187,9,1
94,0,0.5578322082302538,10,1
75,0,38.129836671182986,2,1
7,0,28.049246968639515,4,0
95,1,45.04390141229886,3,1
74,0,1.6484485239927773,6,0
39,0,13.64239511993938,4,0
13,0,36.58945770609144,9,0
31,0,33.789956030503824,9,1
71,0,12.228566286174924,10,1
63,1,29.824817974906303,9,1
56,0,39.70850689007691,3,1
42,1,1.7656970963972753,3,0
61,0,35.9096570037838,4,1
42,0,12.67964354918738,9,0
56,0,47.397779297853205,6,1
36,0,26.957189045919307,9,1
84,0,1.7659705133009282,8,1
68,1,20.231187877249507,7,1
7,0,48.31896172515234,5,0
54,1,36.54561236288626,9,1
1,0,15.093902283954462,4,0
44,1,28.805837986261928,4,1
45,0,29.99515764541785,8,1
47,0,1.2650732230821904,4,0
13,0,9.023784726336178,7,0
22,0,27.63366922178017,4,0
21,0,20.197352668685383,1,0
86,0,9.582886944556021,10,1
92,0,38.65616986972208,9,1
9,1,24.500844545870255,4,0
26,0,15.567659804105771,3,0
9,0,8.167699586145721,3,0
15,0,30.59705180330238,9,0
10,1,33.346439002802406,8,1
88,0,33.51290110719705,10,1
42,1,11.092339278406268,7,1
72,1,29.80738652039537,7,1
24,1,45.27978259643553,4,1
80,1,17.724061278073076,3,1
49,0,10.61726993882802,4,0
26,0,38.63026084943602,6,0
91,0,8.926458713956624,4,1
37,0,12.762061147705106,4,0
68,0,5.122155276166928,2,0
50,0,13.466928372125995,7,0
24,0,20.575719804127424,6,0
19,0,3.3014773109552564,2,0
60,0,43.5982746537753,5,1
39,1,25.732372131612614,6,1
74,0,29.44637123123767,5,1
89,0,18.627159246029375,4,1
18,0,33.5247779547402,9,0
19,0,21.645908618966434,3,0
36,1,38.089557349508326,2,1
74,0,41.08796696141882,9,1
97,0,33.62527068313749,8,1
55,0,24.617647396794105,9,1
69,0,39.135240595051165,10,1
47,0,24.76483703910197,3,0
49,0,5.664344228041481,1,0
99,0,5.9053771398808985,1,0
98,1,47.43429866768676,3,1
33,0,10.756794122048017,4,0
21,0,40.81465705199662,2,0
81,0,12.410599823023924,8,1
22,0,21.595926683455136,3,0
48,0,32.78191079369739,4,0
37,0,8.027471927505616,6,0
15,1,36.88859976935749,10,1
35,0,34.52665733057126,6,0
92,1,27.19983616637857,2,1
71,0,28.337898826517378,6,1
32,1,5.37801249672736,4,0
11,0,21.853862606712603,5,0
10,0,4.419912628345466,7,0
73,0,15.462378222572179,7,1
78,1,45.02557584042261,6,1
77,1,28.769216687684125,10,1
57,0,37.16090156381881,6,1
25,0,28.736904782057028,6,0
2,0,9.792414224531788,4,0
64,0,29.780934957416584,3,1
35,0,37.793865057545695,1,0
7,1,7.006409643064672,3,0
85,0,40.86364483371978,3,1
18,0,27.814069731016964,9,0
67,0,0.3133325882221869,3,0
42,0,26.03694646826505,8,1
39,0,19.8440074576278,8,0
41,0,14.892680913370379,3,0
75,0,38.585735273901975,10,1
24,0,44.98504419457666,10,1
60,0,38.156389158321,6,1
46,0,42.35395182138458,8,1
19,0,45.44816906623754,8,1
68,0,45.64020263768624,10,1
90,1,5.820443335538196,10,1
42,0,22.87363589546936,9,1
32,0,0.1142950722062238,9,0
39,1,25.37248297671326,8,1
36,0,46.21977232375516,7,1
97,0,10.035204290868853,10,1
36,1,32.025352775452326,3,1
3,1,32.254514416252896,7,1
73,0,8.10166383591987,4,0
8,0,12.00251922194127,2,0
97,0,23.15488701961603,8,1
70,0,9.491647885071837,2,0
41,0,29.291199528373003,1,0
68,0,24.278632378011228,5,1
13,1,26.007989107767422,10,1
49,0,6.809930885745705,9,0
60,0,25.91086608938831,5,1
2,0,2.5689617336015513,2,0
60,0,44.088611370782914,10,1
5,0,17.22815957119906,4,0
44,0,42.8312325093018,8,1
27,0,35.112652800367705,7,0
32,0,38.33201220592933,5,0
21,1,15.795770277492243,4,0
8,0,11.464422597719352,5,0
72,1,20.39635363667163,7,1
50,0,1.308870534398687,5,0
67,0,45.94590827573064,8,1
44,0,19.412011871709616,7,0
58,0,49.42897458169389,7,1
3,0,38.0963260982899,9,0
86,0,4.117698988985592,8,1
70,0,33.04339506434454,8,1
2,0,13.61487432541396,6,0
87,0,12.261560414510868,7,1
44,0,12.902477228170321,8,0
2,0,45.81214492977157,5,0
81,0,25.04901078596161,10,1
35,0,33.50659785069913,2,0
98,0,14.119296507405062,7,1
87,0,26.195427313737397,10,1
30,0,17.56999689673837,3,0
8,0,16.1248381157804,10,0
22,0,12.42374551371359,8,0
44,0,20.509444234820688,6,0
58,0,33.03550252043814,4,1
36,1,11.179984425748739,2,0
69,0,48.275654945179774,7,1
77,0,6.318122655536966,1,0
93,0,24.062339665299675,7,1
31,0,4.342907996131935,10,0
47,0,1.230999521343598,10,0
55,0,46.141598252948334,7,1
80,0,40.53820121813664,10,1
62,0,34.73835311896536,3,1
30,1,43.273021576182245,4,1
55,0,40.16213630618946,4,1
16,0,32.39716227722097,4,0
12,0,42.382382055841624,9,0
17,0,19.60094761765925,6,0
16,0,27.682316478432792,10,0
12,0,38.83790158363442,9,0
8,0,4.331421010692697,4,0
84,1,42.94640881140795,7,1
3,0,7.92583973926059,10,0
16,0,43.240608519587205,9,1
30,0,15.635510294483057,10,0
23,0,16.406464013864003,3,0
92,0,3.7900396244980934,3,0
5,0,44.3063912323979,6,0
84,1,8.80806907930439,8,1
65,0,31.539490111647062,1,0
30,0,32.233983202750764,4,0
21,1,14.12946002039083,8,1
84,0,49.28448177709454,6,1
70,0,3.3018942837431373,2,0
22,0,30.432813348476767,8,0
82,0,24.02924198011374,1,1
72,0,12.349656946649004,1,0
32,0,8.261230395015026,7,0
33,0,36.880509472133426,10,1
16,0,45.8241122366112,3,0
76,0,5.466558471540647,8,1
38,0,9.779612584089673,9,0
98,1,49.314860390048715,8,1
14,0,0.8496314444699437,1,0
36,1,25.461773285680874,1,1
97,0,25.854031219082533,6,1
23,0,13.231760104774114,1,0
66,0,33.185141134138675,8,1
85,0,47.25255123070798,6,1
2,0,22.5656751547332,5,0
91,0,37.496033319519405,6,1
73,0,32.33890593764576,4,1
65,0,23.699798990731573,1,0
75,0,2.5856337601799133,7,1
67,0,37.11331526736804,10,1
52,0,18.226247211361002,9,1
62,0,11.302284951280804,4,0
23,1,47.41860562442971,4,1
26,0,38.69778820040339,9,1
68,0,48.11720721567913,4,1
82,0,12.885224915062944,10,1
55,0,41.806087046136575,4,1
6,0,30.425298072672263,8,0
35,0,49.07703409623066,4,1
22,0,47.3212155861215,9,1
43,0,48.65110544264085,8,1
15,1,47.5932041551631,5,1
86,1,0.48227725783290554,9,1
60,0,37.0801619665194,8,1
12,0,13.669534604361123,10,0
49,1,35.28085206807115,4,1
42,1,49.032498942570044,4,1
38,0,2.0640335958680653,1,0
82,0,28.39269283872359,4,1
45,1,36.77416259002679,8,1
35,0,12.742603232518864,5,0
30,0,11.333584659650407,6,0
88,0,3.111240719553862,4,0
30,1,4.786600872686972,5,0
78,1,32.87182055133324,10,1
6,0,25.31000988969435,8,0
67,0,1.6006041513491023,9,1
80,0,48.486121761763016,3,1
7,1,32.83668888749137,10,1
52,0,25.821881593898816,4,0
14,1,13.708939407658523,1,0
73,0,32.93913435189441,5,1
15,1,18.271976357847368,4,0
21,0,35.15445871685823,6,0
35,0,34.160338823307534,6,0
66,0,4.727915376694053,10,1
91,0,45.47210934471848,6,1
2,1,24.400015154923896,3,0
35,0,19.70795245443104,7,0
82,0,47.77756096707605,3,1
78,0,21.96664312744946,6,1
20,1,36.088923753462915,10,1
82,0,32.791310214766824,1,1
10,0,8.340490894344525,8,0
25,0,49.55802440978253,7,1
66,0,23.233855682315244,9,1
25,0,19.799650363623694,3,0
54,0,45.98871328838619,8,1
33,0,26.508992995197794,2,0
36,1,35.283340400272685,9,1
95,1,42.32767775837434,1,1
14,0,11.851170346653465,10,0
65,0,8.556382601207021,7,0
80,0,3.5184895989911977,10,1
54,0,44.86695163237866,1,1
52,0,10.09831802768312,6,0
3,1,15.456926798813255,1,0
99,0,14.361765611339658,4,1
41,0,15.298940577367505,7,0
6,1,33.43625022875305,2,0
25,1,47.71026658115286,3,1
13,0,16.53972645428127,4,0
98,0,20.44159301746897,6,1
8,0,38.580234507019696,9,0
21,0,21.673663414965528,4,0
98,0,46.30953411950977,6,1
68,0,25.210580732186305,7,1
25,0,17.45196930260441,4,0
79,1,48.58146693834006,6,1
68,0,21.34651561560258,3,0
45,0,11.635626072283324,5,0
60,0,8.967270657997693,10,1
12,0,49.75954815883345,4,0
32,0,37.67408588712957,7,1
96,1,20.49212389301352,6,1
92,0,41.335530808324286,7,1
13,0,27.385625862772805,6,0
31,0,15.937739724300295,2,0
78,0,37.19495185592437,7,1
20,0,37.320147470269276,8,0
18,0,25.058444536288334,7,0
93,0,2.353401183739269,4,1
60,0,3.943422080026014,4,0
63,0,39.45859900216343,5,1
6,0,41.19147116181184,9,0
32,1,33.946658454001394,5,1
93,1,41.96952191334238,2,1
43,1,36.00242477084484,5,1
2,0,44.85703756339491,3,0
60,0,7.604873803402687,10,1
23,0,19.44830226351099,8,0
83,1,23.25912861515188,10,1
31,0,14.953423358434858,10,0
5,0,36.29578576265726,2,0
83,0,45.6306967531881,4,1
34,0,20.68286174353689,5,0
10,0,47.08294403343853,4,0
89,0,25.886768466488427,5,1
2,0,26.17352977812095,10,0
11,0,30.05095507982005,4,0
50,0,13.489720149454335,3,0
31,0,19.229689904838345,1,0
56,1,27.706548898986185,4,1
79,0,47.10494599010576,9,1
73,0,32.1703596649154,1,1
87,0,16.722516238646605,7,1
83,0,0.6223818084934816,3,0
9,0,49.085115931502294,8,0
99,0,24.699929435137935,6,1
21,0,46.930908400705476,1,0
73,0,27.512327168369136,10,1
28,1,30.312696525092207,5,1
62,0,35.62442156960821,8,1
7,0,16.11668910985384,3,0
80,0,34.97929963768422,4,1
16,1,26.386916301584048,7,1
97,0,33.65674948416709,6,1
4,0,41.808079719401015,7,0
4,0,9.293033600571999,9,0
40,0,30.71619042575441,9,1
17,0,2.7003552976308454,2,0
52,0,5.195542938556939,3,0
93,0,33.76225236320579,4,1
52,0,3.639788825235141,6,0
36,1,29.808353212717297,5,1
38,0,11.078628672704133,6,0
50,0,15.273832942736226,8,0
63,0,6.568861457156577,2,0
63,0,12.50850756002468,6,0
62,0,41.082460062484465,9,1
99,0,31.980032439765726,5,1
7,0,47.49301375617145,1,0
27,0,2.5323682821523885,8,0
92,0,39.64135865948502,4,1
86,0,34.983951445643285,8,1
14,0,13.118526029357048,4,0
71,0,36.48541847024816,8,1
86,0,35.85577264073955,9,1
5,0,23.021325632631317,5,0
55,0,34.46311698080007,5,1
2,1,22.284587060451756,2,0
62,0,16.84372524328782,9,1
91,0,23.377898920812118,4,1
21,0,44.76696112649029,3,0
79,0,19.290731263724886,2,1
21,0,20.244040055087527,3,0
10,0,30.459321058340308,4,0
87,0,37.674673824137706,9,1
58,1,36.75758092952671,6,1
39,0,1.0879566328960466,10,0
5,0,34.402025117640775,5,0
65,1,22.58264700013645,9,1
13,1,26.25208938096743,8,1
85,0,28.127000513454664,6,1
90,0,36.61280889370244,3,1
85,1,41.58351588205482,7,1
53,0,32.34842113714858,10,1
82,0,28.23897031821946,6,1
45,1,18.75108581515382,8,1
32,0,6.980123139674181,6,0
36,0,47.93302631407872,10,1
81,0,23.14593038703285,4,1
99,0,28.353991000419924,10,1
